name,furniture_type,price,color,shop_name,shop_item_id,shop_url,x_dimension,y_dimension,z_dimension,photo
ジョルノ ソファ 3S ダークグレー,sofa,159000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010013672?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39816813445143&position=40,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/2508010007494_d1.jpg?v=1642663384
エリージャ ソリッドラグ L グレー,sofa,46900,#c5bdbd,francfranc,,https://francfranc.com/products/1102090028359?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39710503862295&position=41,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090028359_d1.jpg?v=1643357426
エリージャ ソリッドラグ M グレー,sofa,29400,#c5bdbd,francfranc,,https://francfranc.com/products/1102090028342?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39710503829527&position=42,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090028342_d1.jpg?v=1643357334
シェリー ビーズソファ グレー,sofa,9900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010012699?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39710503993367&position=43,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012699_d1.jpg?v=1640761289
【オンラインショップ限定】シャルム フロアチェア グレー,sofa,5980,#c5bdbd,francfranc,,https://francfranc.com/products/1108010013412?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39710504419351&position=44,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010013412_d1.jpg?v=1640761492
低反発 マルーナラグ ラウンド ライトグレー φ1500,sofa,21600,#c5bdbd,francfranc,,https://francfranc.com/products/1102090031137?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39546969587735&position=45,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090031137_d1.jpg?v=1640758668
【オンラインショップ限定】フリル ごろ寝マット 700×1800 グレー,sofa,6800,#c5bdbd,francfranc,,https://francfranc.com/products/1102110030751?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39524949590039&position=46,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102110030751_d1.jpg?v=1641543981
ミーティス ラグ LL ライトグレー 2000×3000,sofa,42000,#c5bdbd,francfranc,,https://francfranc.com/products/1102090031434?id=7d832d5638a1ab437d0258d90fc8218c&objectID=39443103023127&position=47,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090031434_d1.jpg?v=1640759919
エルフィア ホットカーペットラグ L 1900×1900 グレー×アイボリー,sofa,10900,#c5bdbd,francfranc,,https://francfranc.com/products/1102090010828?id=7d832d5638a1ab437d0258d90fc8218c&objectID=31755364958231&position=48,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090010828_d1.jpg?v=1600826317
ピソラ コンパクトソファベッド 2 グレー（W1270～1720）,sofa,59000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016253?id=f3825507dd040491b61cd48ffea7d075&objectID=40736011288599&position=1,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016253_d1.jpg?v=1706092979
ピソラ コンパクトソファベッド 2 グレージュ（W1270～1720）,sofa,59000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016277?id=f3825507dd040491b61cd48ffea7d075&objectID=40736011550743&position=2,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016277_d1.jpg?v=1706092983
ラージュ オットマン グレー,sofa,41000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016369?id=f3825507dd040491b61cd48ffea7d075&objectID=40736011976727&position=3,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016369_d1.jpg?v=1706092980
ラージュ ヘッドレスト グレー,sofa,14000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016390?id=f3825507dd040491b61cd48ffea7d075&objectID=40736011812887&position=4,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016390_d1.jpg?v=1706092977
ベルティーク ファブリックミスト グレー（リリー＆パチュリー）,sofa,2000,#c5bdbd,francfranc,,https://francfranc.com/products/1105120065232?id=f3825507dd040491b61cd48ffea7d075&objectID=40736004702231&position=5,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1105120065232_d1.jpg?v=1702021235
リップル スロー（ひざ掛け） 1700×1000 ライトグレー【春夏モデル】,sofa,5800,#c5bdbd,francfranc,,https://francfranc.com/products/1102050076420?id=f3825507dd040491b61cd48ffea7d075&objectID=40735991824407&position=6,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050076420_d1.jpg?v=1706092901
ステラ ブランケット（毛布） M グレー,sofa,1980,#c5bdbd,francfranc,,https://francfranc.com/products/1202050136367?id=f3825507dd040491b61cd48ffea7d075&objectID=40617403744279&position=7,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1202050136367_d1.jpg?v=1696549628
ファーモラグ M 1600×500 グレー,sofa,4830,#c5bdbd,francfranc,,https://francfranc.com/products/1102090103162?id=f3825507dd040491b61cd48ffea7d075&objectID=40582510182423&position=8,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102090103162_d1.jpg?v=1689934052
ファーモラグ S 900×500 グレー,sofa,2730,#c5bdbd,francfranc,,https://francfranc.com/products/1102090103124?id=f3825507dd040491b61cd48ffea7d075&objectID=40582510051351&position=9,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102090103124_d1.jpg?v=1689934052
【オンラインショップ限定】WARMY ボティーヌ チェア＆ソファカバー グレー,sofa,2800,#c5bdbd,francfranc,,https://francfranc.com/products/1102050075799?id=f3825507dd040491b61cd48ffea7d075&objectID=40582508609559&position=10,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050075799_d5.jpg?v=1704966082
【オンラインショップ限定】ファミーユ ローソファ 1S グレー（W500）,sofa,6900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016154?id=f3825507dd040491b61cd48ffea7d075&objectID=40582490357783&position=11,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016154_d1.jpg?v=1689217388
【オンラインショップ限定】ファミーユ ローソファ コーナー グレー（W750）,sofa,9900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016192?id=f3825507dd040491b61cd48ffea7d075&objectID=40582491078679&position=12,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016192_d1.jpg?v=1689217387
【オンラインショップ限定】ファミーユ ローソファ 2S グレー（W1000）,sofa,12900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016178?id=f3825507dd040491b61cd48ffea7d075&objectID=40582490062871&position=13,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016178_d1.jpg?v=1689217390
ファー クッションカバー 450×450 グレー（F-045）,sofa,2000,#c5bdbd,francfranc,,https://francfranc.com/products/1102010048931?id=f3825507dd040491b61cd48ffea7d075&objectID=40582505594903&position=14,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102010048931_d1.jpg?v=1691023753
シュエット ソファ 3S ダークグレー（W1750）,sofa,79000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016024?id=f3825507dd040491b61cd48ffea7d075&objectID=40582490390551&position=15,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016024_d1.jpg?v=1690850812
ラージュ ソファ 3S ダークグレー（W1860）,sofa,159000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015966?id=f3825507dd040491b61cd48ffea7d075&objectID=40582491439127&position=16,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010015966_d1.jpg?v=1689217387
ラージュ ソファ 3S グレー（W1860）,sofa,159000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015959?id=f3825507dd040491b61cd48ffea7d075&objectID=40582489997335&position=17,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010015959_d1.jpg?v=1689217386
ジョルノ ソファ 3S ダークグレー,sofa,159000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010013672?id=f3825507dd040491b61cd48ffea7d075&objectID=39816813445143&position=40,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/2508010007494_d1.jpg?v=1642663384
フィーザ スロー（ひざ掛け） 1700×1300 グレー【2023秋冬モデル】,sofa,5950,#c5bdbd,francfranc,,https://francfranc.com/products/1102050076048?id=f3825507dd040491b61cd48ffea7d075&objectID=40582509232151&position=18,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050076048_d1.jpg?v=1689217242
ラージュ ソファ L ブルー,sofa,127500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010151305?id=f3825507dd040491b61cd48ffea7d075&objectID=28904474542144&position=19,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010151305_d1.jpg?v=1670484421
リリア マルチクロス 1900×2300 グレー,sofa,1260,#c5bdbd,francfranc,,https://francfranc.com/products/1102050107803?id=f3825507dd040491b61cd48ffea7d075&objectID=29420441206807&position=20,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050107803_A.jpg?v=1579159666
ダマスク マルチクロス 1900×2300 ライトグレー,sofa,1260,#c5bdbd,francfranc,,https://francfranc.com/products/1102050107605?id=f3825507dd040491b61cd48ffea7d075&objectID=29420441239575&position=21,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050107605_A.jpg?v=1579159668
リリア マルチクロス 2300×2600 グレー,sofa,1610,#c5bdbd,francfranc,,https://francfranc.com/products/1102050107902?id=f3825507dd040491b61cd48ffea7d075&objectID=29420440420375&position=22,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050107902_A.jpg?v=1569347819
ルルド プレミアムマッサージクッション ダブルもみ グレー,sofa,12800,#c5bdbd,francfranc,,https://francfranc.com/products/1109990037382?id=f3825507dd040491b61cd48ffea7d075&objectID=40544270188567&position=23,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1109990037382_d1.jpg?v=1681881717
エーデル オットマン&テーブル ライトグレー,sofa,29000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015935?id=f3825507dd040491b61cd48ffea7d075&objectID=40470379003927&position=24,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015935_d1.jpg?v=1680853645
ラージュ ソファ Ｒ グレー,sofa,127500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010151909?id=f3825507dd040491b61cd48ffea7d075&objectID=28904474837056&position=25,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010151909_d1.jpg?v=1670559252
ラージュ ソファ L グレー,sofa,127500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010151701?id=f3825507dd040491b61cd48ffea7d075&objectID=28904474574912&position=26,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010151701_d1.jpg?v=1670558889
ラージュ カウチ Ｒ グレー,sofa,121500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010152005?id=f3825507dd040491b61cd48ffea7d075&objectID=28904474804288&position=27,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010152005_d1.jpg?v=1670559359
ラージュ カウチ L グレー,sofa,121500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010151800?id=f3825507dd040491b61cd48ffea7d075&objectID=28904474607680&position=28,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010151800_d1.jpg?v=1670559235
ラージュ カウチ L ダークグレー,sofa,121500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015560?id=f3825507dd040491b61cd48ffea7d075&objectID=40429906034711&position=29,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015560_d1.jpg?v=1670488698
ラージュ カウチ R ダークグレー,sofa,121500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015584?id=f3825507dd040491b61cd48ffea7d075&objectID=40429907017751&position=30,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015584_d1.jpg?v=1670488859
ラージュ ソファ L ダークグレー,sofa,127500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015553?id=f3825507dd040491b61cd48ffea7d075&objectID=40429905936407&position=31,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015553_d1.jpg?v=1670488616
ラージュ ソファ R ダークグレー,sofa,127500,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015577?id=f3825507dd040491b61cd48ffea7d075&objectID=40429906231319&position=32,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015577_d1.jpg?v=1670488777
エーデル カウチ ライトグレー,sofa,119000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010014570?id=f3825507dd040491b61cd48ffea7d075&objectID=40121846431767&position=33,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014570_d1.jpg?v=1661753172
【オンラインショップ限定】WARMY ボティーヌ ごろ寝マット グレー,sofa,5440,#c5bdbd,francfranc,,https://francfranc.com/products/1102110040149?id=f3825507dd040491b61cd48ffea7d075&objectID=40252416393239&position=34,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102110040149_d1.jpg?v=1660719564
ヌボラ ソファ 2 2S グレー（W1500）,sofa,54000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010014990?id=f3825507dd040491b61cd48ffea7d075&objectID=40121846693911&position=35,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014990_d1.jpg?v=1659501772
ヌボラ ソファ 2 1S グレー（W745）,sofa,34000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015034?id=f3825507dd040491b61cd48ffea7d075&objectID=40121846988823&position=36,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015034_d1.jpg?v=1659501601
ヌボラ オットマン 2 グレー（W480）,sofa,16000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010015065?id=f3825507dd040491b61cd48ffea7d075&objectID=40121846005783&position=37,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010015065_d1.jpg?v=1659501476
【オンラインショップ限定】カラン フロアソファ グレー（W1120～1570）,sofa,24800,#c5bdbd,francfranc,,https://francfranc.com/products/1108010014785?id=f3825507dd040491b61cd48ffea7d075&objectID=40121846366231&position=38,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010014785_d1.jpg?v=1656662278
リルモア スロー（ひざ掛け） 1700×1300 グレー,sofa,1400,#c5bdbd,francfranc,,https://francfranc.com/products/1102050013449?id=f3825507dd040491b61cd48ffea7d075&objectID=31714879012887&position=39,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102050013449_d1.jpg?v=1598862690
TOFTLUND,rug,1999,#ffffff,IKEA,804.202.43,https://www.ikea.com/jp/en/p/toftlund-rug-white-80420243/,55.0,2.0,85.0,https://www.ikea.com/jp/en/images/products/toftlund-rug-white__0617682_pe688130_s5.jpg?f=s
エリージャ ソリッドラグ L グレー,sofa,46900,#c5bdbd,francfranc,,https://francfranc.com/products/1102090028359?id=f3825507dd040491b61cd48ffea7d075&objectID=39710503862295&position=41,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090028359_d1.jpg?v=1643357426
エリージャ ソリッドラグ M グレー,sofa,29400,#c5bdbd,francfranc,,https://francfranc.com/products/1102090028342?id=f3825507dd040491b61cd48ffea7d075&objectID=39710503829527&position=42,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090028342_d1.jpg?v=1643357334
シェリー ビーズソファ グレー,sofa,9900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010012699?id=f3825507dd040491b61cd48ffea7d075&objectID=39710503993367&position=43,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010012699_d1.jpg?v=1640761289
【オンラインショップ限定】シャルム フロアチェア グレー,sofa,5980,#c5bdbd,francfranc,,https://francfranc.com/products/1108010013412?id=f3825507dd040491b61cd48ffea7d075&objectID=39710504419351&position=44,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1108010013412_d1.jpg?v=1640761492
低反発 マルーナラグ ラウンド ライトグレー φ1500,sofa,21600,#c5bdbd,francfranc,,https://francfranc.com/products/1102090031137?id=f3825507dd040491b61cd48ffea7d075&objectID=39546969587735&position=45,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090031137_d1.jpg?v=1640758668
【オンラインショップ限定】フリル ごろ寝マット 700×1800 グレー,sofa,6800,#c5bdbd,francfranc,,https://francfranc.com/products/1102110030751?id=f3825507dd040491b61cd48ffea7d075&objectID=39524949590039&position=46,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102110030751_d1.jpg?v=1641543981
ミーティス ラグ LL ライトグレー 2000×3000,sofa,42000,#c5bdbd,francfranc,,https://francfranc.com/products/1102090031434?id=f3825507dd040491b61cd48ffea7d075&objectID=39443103023127&position=47,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090031434_d1.jpg?v=1640759919
エルフィア ホットカーペットラグ L 1900×1900 グレー×アイボリー,sofa,10900,#c5bdbd,francfranc,,https://francfranc.com/products/1102090010828?id=f3825507dd040491b61cd48ffea7d075&objectID=31755364958231&position=48,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/products/1102090010828_d1.jpg?v=1600826317
ピソラ コンパクトソファベッド 2 グレー（W1270～1720）,sofa,59000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016253?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40736011288599&position=1,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016253_d1.jpg?v=1706092979
ピソラ コンパクトソファベッド 2 グレージュ（W1270～1720）,sofa,59000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016277?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40736011550743&position=2,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016277_d1.jpg?v=1706092983
ラージュ オットマン グレー,sofa,41000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016369?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40736011976727&position=3,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016369_d1.jpg?v=1706092980
ラージュ ヘッドレスト グレー,sofa,14000,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016390?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40736011812887&position=4,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016390_d1.jpg?v=1706092977
ベルティーク ファブリックミスト グレー（リリー＆パチュリー）,sofa,2000,#c5bdbd,francfranc,,https://francfranc.com/products/1105120065232?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40736004702231&position=5,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1105120065232_d1.jpg?v=1702021235
リップル スロー（ひざ掛け） 1700×1000 ライトグレー【春夏モデル】,sofa,5800,#c5bdbd,francfranc,,https://francfranc.com/products/1102050076420?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40735991824407&position=6,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050076420_d1.jpg?v=1706092901
ステラ ブランケット（毛布） M グレー,sofa,1980,#c5bdbd,francfranc,,https://francfranc.com/products/1202050136367?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40617403744279&position=7,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1202050136367_d1.jpg?v=1696549628
ファーモラグ M 1600×500 グレー,sofa,4830,#c5bdbd,francfranc,,https://francfranc.com/products/1102090103162?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40582510182423&position=8,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102090103162_d1.jpg?v=1689934052
ファーモラグ S 900×500 グレー,sofa,2730,#c5bdbd,francfranc,,https://francfranc.com/products/1102090103124?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40582510051351&position=9,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102090103124_d1.jpg?v=1689934052
【オンラインショップ限定】WARMY ボティーヌ チェア＆ソファカバー グレー,sofa,2800,#c5bdbd,francfranc,,https://francfranc.com/products/1102050075799?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40582508609559&position=10,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1102050075799_d5.jpg?v=1704966082
【オンラインショップ限定】ファミーユ ローソファ 1S グレー（W500）,sofa,6900,#c5bdbd,francfranc,,https://francfranc.com/products/1108010016154?id=39233df9b5bd6fa41a08ba9a0c46d9ca&objectID=40582490357783&position=11,,,,https://cdn.shopify.com/s/files/1/0132/7936/3136/files/1108010016154_d1.jpg?v=1689217388
